xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,faultNumber,is_anomaly
0.23705,3621.6,4508.7,9.3916,27.112,42.442,2697.5,74.784,120.4,0.34121,80.188,50.402,2626.4,24.592,51.066,3092.9,22.934,66.66,248.69,342.17,94.753,77.256,31.822,8.9507,26.281,6.8621,18.606,1.6731,33.377,13.711,23.891,1.2087,18.469,2.2728,4.9687,2.3161,0.017954,0.79967,0.093763,53.886,43.747,62.462,53.477,22.606,61.558,22.512,40.263,39.282,49.002,52.845,41.175,18.071,0.0,0
0.26714,3704.5,4484.4,9.438,27.135,42.683,2704.8,74.936,120.4,0.3609,80.14,48.959,2633.5,25.025,50.114,3103.1,22.831,65.752,229.19,341.19,94.6,77.429,32.282,8.9497,26.391,7.0646,19.174,1.6318,32.993,13.709,24.027,1.4183,18.733,2.2333,4.872,2.4119,0.017866,0.8357,0.098577,53.724,43.828,63.385,53.885,26.01,60.956,21.909,42.945,35.037,46.799,47.546,40.862,18.384,0.0,0
0.2511,3685.9,4483.0,9.4296,26.65,42.345,2702.5,74.85,120.39,0.32493,80.421,50.26,2631.1,25.737,50.525,3101.0,22.619,65.777,225.68,341.01,94.458,77.218,31.914,8.9501,26.618,7.0299,18.49,1.6946,32.695,13.871,24.199,1.1362,18.389,2.2394,4.7936,2.2408,0.020199,0.83055,0.097708,53.653,44.139,62.913,53.337,24.829,59.401,21.939,39.166,38.867,47.749,46.168,40.524,18.817,0.0,0
0.31694,3704.0,4693.2,9.5159,27.03,42.808,2735.1,75.294,120.42,0.75662,80.48,51.334,2662.5,26.34,49.45,3138.3,22.307,62.394,138.03,341.33,94.498,78.71,31.797,9.5248,26.866,6.7303,18.526,1.3334,32.008,14.841,24.227,1.2051,18.487,1.7439,4.7379,2.2574,0.023847,0.85844,0.095538,53.616,43.102,63.882,56.186,31.516,62.788,21.733,90.125,42.026,45.261,25.926,41.584,19.003,2.0,1
0.22487,3628.1,4442.0,8.8117,26.831,41.762,2628.9,75.515,120.41,0.28781,80.993,48.993,2556.2,24.991,48.282,3025.2,23.274,66.91,244.2,334.68,95.541,76.738,32.699,9.32,23.768,7.0912,19.688,1.9376,33.82,14.465,20.847,1.2119,19.359,2.6275,4.8896,2.3575,0.017306,0.86338,0.12406,53.676,43.72,62.278,53.01,22.226,60.591,20.368,35.998,35.137,42.559,51.328,39.356,17.987,8.0,1
0.25496,3658.4,4561.2,9.299,26.712,42.408,2706.0,74.435,120.4,0.34152,80.334,49.131,2635.4,24.532,50.562,3100.4,22.757,65.844,230.36,341.29,94.676,77.087,31.971,8.9514,26.075,6.734,19.092,1.6772,32.765,13.576,23.593,1.337,18.716,2.2512,4.8257,2.3752,0.011326,0.84287,0.073994,53.464,44.435,62.141,54.018,24.847,62.666,21.103,40.492,35.544,47.835,48.861,40.993,18.57,19.0,1
0.24245,3663.1,4585.4,9.2867,26.718,42.02,2720.5,75.226,120.37,0.34958,79.819,49.718,2649.7,24.545,49.279,3113.3,23.069,65.03,214.95,343.82,94.682,77.222,32.454,8.8862,26.289,6.918,18.278,1.6895,33.154,13.742,24.227,1.1611,18.041,2.2523,4.7411,2.2678,0.0021924,0.80649,0.10177,53.882,43.609,63.277,54.269,24.072,62.14,23.174,40.43,37.272,44.865,43.017,39.945,17.838,0.0,0
0.23027,3693.3,4514.4,9.3004,26.995,42.327,2704.9,75.151,120.4,0.32298,80.157,51.726,2633.5,25.071,50.042,3102.2,23.152,65.789,229.3,341.6,94.474,77.172,32.352,8.8428,26.223,6.8879,19.023,1.6694,32.925,13.801,23.749,1.294,18.698,2.3053,4.9374,2.275,0.023741,0.83397,0.11084,53.837,43.479,64.093,53.314,22.54,59.878,22.229,37.991,43.181,46.632,47.639,41.177,17.63,0.0,0
0.28973,3638.3,4559.5,9.3898,27.116,42.616,2709.1,74.807,120.41,0.32858,80.128,49.96,2638.1,24.98,51.015,3105.9,23.013,65.455,224.01,341.47,94.661,77.383,32.239,8.8618,26.243,6.8534,18.726,1.6498,32.596,13.747,23.491,1.2233,18.628,2.3006,4.8205,2.4206,0.036857,0.83046,0.099012,53.432,44.001,62.792,54.968,28.182,62.18,22.631,39.45,37.984,48.884,45.485,40.87,17.965,0.0,0
0.23745,3663.1,4488.8,9.3157,26.707,42.567,2699.5,75.0,120.41,0.3304,80.363,51.033,2627.5,24.788,51.507,3095.6,23.263,66.26,245.56,341.86,94.631,77.769,31.939,8.8752,26.1,6.8111,18.639,1.6697,32.701,13.636,23.389,1.3083,18.324,2.293,4.9812,2.2991,0.023668,0.85175,0.10793,53.654,44.243,62.996,53.85,23.374,64.289,22.014,40.223,41.14,50.021,51.173,41.626,17.341,0.0,0
0.29201,3605.1,4483.2,9.0642,27.068,42.128,2692.9,76.619,120.39,0.31233,80.464,51.694,2619.0,24.511,52.088,3100.8,23.201,64.6,191.22,328.33,95.142,76.854,30.736,8.8359,27.005,7.0735,19.352,1.6483,30.964,13.737,25.307,1.2051,19.244,2.2345,4.88,2.2269,0.022088,0.84269,0.10722,54.281,43.786,63.189,53.903,28.291,72.083,19.689,38.944,43.084,51.366,37.275,39.67,17.691,7.0,1
0.21586,3645.9,4504.8,9.395,26.863,42.677,2705.8,74.488,120.39,0.33251,79.929,49.414,2635.6,24.02,51.16,3099.3,22.171,65.791,229.88,345.9,94.588,77.327,32.954,8.9358,26.546,6.8246,18.567,1.6535,33.92,13.868,23.409,1.1665,18.514,2.2127,4.862,2.3279,0.02013,0.83226,0.097152,53.779,44.032,63.323,53.926,21.878,61.246,23.109,39.423,36.376,49.219,47.535,40.968,19.834,0.0,0
0.25142,3693.0,4405.9,9.3775,26.846,42.337,2688.5,73.482,120.43,0.34082,80.128,51.535,2595.9,25.312,49.984,3084.8,21.531,66.759,258.73,336.02,94.724,76.97,32.307,8.9978,25.946,6.8756,18.648,1.7101,33.654,13.863,23.208,1.3764,18.55,2.259,4.9646,2.3624,0.011645,0.84461,0.080223,52.91,43.92,62.643,53.07,24.492,61.892,18.537,40.967,42.617,46.497,55.256,41.7,21.669,20.0,1
0.2234,3610.5,4619.5,9.4409,26.606,42.446,2706.7,74.816,120.39,0.34993,79.933,49.722,2635.3,24.424,48.456,3103.0,23.045,66.167,239.13,343.12,94.79,77.004,32.08,8.7828,26.543,6.96,18.77,1.6839,32.914,13.897,23.921,1.2623,18.285,2.2338,4.9705,2.2843,0.027696,0.82356,0.10887,52.41,44.748,62.235,54.364,22.4,61.177,22.227,40.927,37.281,42.96,50.016,41.191,18.053,20.0,1
0.27563,3654.5,4470.6,9.3789,27.202,41.939,2699.0,74.785,120.39,0.35031,80.156,50.15,2627.1,25.679,48.484,3097.0,23.707,63.906,198.28,339.98,94.614,77.68,32.229,8.7264,26.194,6.96,19.178,1.6247,33.107,13.726,23.481,1.4192,18.489,2.2472,4.9115,2.2714,0.015929,0.90208,0.11224,53.899,44.171,62.428,53.418,27.0,61.436,21.831,41.824,38.542,43.025,38.822,40.94,16.298,10.0,1
0.27206,3674.3,4500.8,9.3396,27.491,42.464,2709.1,75.504,120.41,0.35065,80.117,49.503,2636.7,26.145,50.898,3104.5,22.652,65.586,225.11,342.7,94.696,77.561,32.3,8.9832,25.942,6.7373,18.389,1.6619,33.323,13.762,23.908,1.2729,18.542,2.2478,4.8203,2.2375,0.043399,0.83254,0.096312,53.675,43.611,63.498,53.599,27.082,60.481,23.246,40.996,36.636,48.612,48.089,42.203,18.785,19.0,1
0.26485,3640.7,4463.5,9.418,26.732,42.321,2703.5,75.232,120.4,0.33002,80.143,49.987,2632.5,25.54,50.691,3099.5,21.843,65.815,230.92,341.53,94.895,77.384,32.277,8.6723,26.488,6.8118,18.68,1.6775,33.47,13.729,23.659,1.198,18.907,2.2759,4.8076,2.3319,0.026723,0.84826,0.10852,53.553,43.601,61.904,53.652,25.919,60.215,22.164,39.439,38.061,48.134,47.956,40.623,20.726,19.0,1
0.3261,3545.8,4398.4,8.9247,27.285,41.822,2672.0,76.596,120.41,0.28808,80.601,50.205,2597.7,24.506,49.648,3079.2,22.494,67.682,301.0,327.28,95.371,76.903,30.981,8.9013,25.695,7.2106,20.564,1.5831,31.667,13.948,24.206,1.8193,20.207,2.2001,4.8234,2.3819,0.012372,1.0869,0.11481,53.991,43.794,62.05,53.116,31.952,57.851,19.15,35.639,38.704,45.719,67.444,40.074,19.761,13.0,1
0.23093,3623.9,4547.8,9.3956,27.13,42.079,2709.2,75.006,120.77,0.33489,80.248,48.908,2638.9,23.869,49.074,3106.3,21.818,65.516,225.83,341.66,94.107,77.856,32.491,8.9448,25.866,6.7995,19.096,1.6833,32.739,13.849,24.46,1.4693,18.187,2.3009,4.814,2.2779,0.044363,0.83346,0.096014,54.46,43.973,62.717,54.383,22.873,59.822,22.729,39.249,34.887,44.392,45.871,51.661,20.764,14.0,1
0.23286,3662.6,4514.6,9.4711,27.104,42.408,2718.7,75.626,120.49,0.33153,79.792,50.398,2647.6,26.067,50.368,3115.1,22.917,65.103,214.19,342.62,90.295,77.283,32.341,8.6231,26.736,6.7963,18.582,1.6164,32.85,13.665,25.088,1.3804,18.81,2.2489,4.8475,2.3373,0.01755,0.80357,0.10129,53.775,44.711,63.004,53.783,22.778,61.389,22.904,39.572,39.27,47.386,42.706,44.298,18.087,17.0,1
0.23712,3600.3,4542.1,9.456,26.703,41.897,2703.1,75.044,120.39,0.3216,80.17,52.517,2632.8,25.963,49.307,3099.4,22.968,66.047,234.43,341.6,94.894,77.174,32.294,8.6918,25.933,6.9777,19.418,1.6321,33.165,14.038,23.766,1.1545,19.111,2.2691,4.9544,2.4337,0.015574,0.8345,0.10747,53.371,43.559,61.818,53.1,23.29,60.379,22.433,38.575,45.508,44.93,49.024,40.224,18.099,0.0,0
0.2665,3687.8,4493.9,9.3686,26.637,41.811,2732.5,75.374,120.36,0.34926,79.903,49.894,2660.5,23.875,49.777,3127.4,24.167,65.345,227.18,342.46,95.049,77.45,32.156,8.8766,26.039,6.9122,19.07,1.6478,33.019,13.9,24.411,1.1267,18.299,2.2541,4.7022,2.2864,0.022737,0.84098,0.11765,52.475,44.874,62.977,55.014,26.025,60.602,22.805,41.435,37.788,46.018,46.04,40.19,15.277,13.0,1
0.28672,3628.3,4553.1,9.3132,26.779,42.082,2701.2,76.165,120.43,0.32229,80.111,49.831,2629.2,23.896,50.179,3099.8,23.987,65.029,213.15,339.65,94.739,76.692,31.931,8.9204,26.037,6.9398,19.267,1.661,33.197,13.748,24.132,1.2243,18.975,2.27,4.8252,2.2427,0.030213,0.86701,0.090442,54.273,44.228,63.572,53.924,28.0,59.103,21.623,39.021,37.602,46.948,43.462,41.677,15.797,0.0,0
0.23531,3668.1,4593.7,9.3565,26.78,42.643,2720.8,75.337,120.66,0.30828,79.785,51.174,2649.6,24.829,50.939,3114.2,23.501,64.686,207.98,343.9,95.81,77.519,32.33,8.7342,26.497,6.9137,18.177,1.6777,32.783,13.714,24.691,1.2391,18.571,2.2582,4.7579,2.293,0.030768,0.81343,0.10463,53.814,43.756,62.725,54.025,23.537,60.966,23.081,36.798,41.554,48.708,41.458,48.6,16.74,14.0,1
0.2485,3677.3,4508.6,9.3863,26.794,42.277,2700.5,75.178,120.42,0.33016,79.963,50.535,2629.3,25.958,50.238,3099.1,22.831,66.061,241.03,341.06,94.695,77.267,32.102,8.7924,26.495,6.9573,18.825,1.6133,32.309,13.641,24.277,1.5046,18.746,2.2544,4.8387,2.3028,0.011646,0.82181,0.089185,54.311,44.174,62.771,54.604,24.508,61.956,21.924,39.296,39.675,47.084,49.755,41.524,18.377,0.0,0
0.20491,3594.5,4505.6,9.2606,26.819,42.03,2716.9,75.371,120.37,0.33006,79.859,48.668,2647.1,25.001,50.44,3111.8,22.954,65.66,233.51,343.43,94.724,76.97,32.762,8.8997,26.605,6.6651,18.401,1.6654,33.109,13.565,23.827,1.1401,18.117,2.2039,4.7832,2.2821,0.011872,0.83681,0.11143,53.087,44.248,63.107,54.675,20.004,60.612,22.909,39.215,34.179,47.552,47.787,40.794,18.163,0.0,0
0.20727,3647.8,4526.0,9.3965,26.686,41.953,2708.1,74.198,120.36,0.34324,80.126,48.839,2637.8,25.029,51.1,3103.0,23.526,65.693,233.9,342.61,94.601,77.271,32.504,8.9002,26.202,6.9476,18.087,1.6674,33.025,13.682,23.972,1.3224,18.52,2.2866,4.7859,2.3648,0.01591,0.83508,0.098983,53.512,44.835,63.444,54.052,20.052,61.043,22.764,41.105,34.683,49.08,47.991,40.091,16.771,15.0,1
0.28373,3644.6,4548.8,9.2926,27.411,42.541,2702.1,74.604,120.36,0.34437,79.998,48.716,2630.1,25.151,49.422,3100.4,21.815,66.503,219.18,340.25,94.681,76.915,31.93,8.8609,25.872,7.0111,18.413,1.6271,33.144,13.829,24.28,1.216,18.61,2.2343,4.8778,2.2785,0.025501,0.84002,0.093489,53.805,43.942,62.581,54.658,28.326,60.953,22.058,40.932,34.322,45.196,46.486,40.56,20.867,10.0,1
0.2358,3608.2,4521.6,9.3037,27.315,42.42,2699.8,74.562,120.37,0.34787,80.085,50.991,2627.9,24.543,49.576,3093.9,22.25,65.606,227.09,340.87,94.704,76.895,32.293,8.8529,26.4,6.7563,18.829,1.6706,32.508,13.782,24.195,1.279,18.881,2.2644,4.9039,2.3288,0.021796,0.8587,0.094876,54.44,42.407,62.123,53.542,23.282,61.155,21.338,42.056,41.016,45.554,47.547,39.907,19.839,19.0,1
0.29529,3706.4,4545.1,9.4316,26.991,42.359,2707.0,74.558,120.41,0.34003,80.256,51.654,2636.8,25.608,48.784,3103.1,23.018,66.281,243.12,343.81,94.312,77.582,32.548,8.9749,26.008,6.9342,18.825,1.684,33.073,13.84,23.812,1.2258,18.551,2.2731,4.8997,2.2684,0.00074,0.83674,0.096598,52.886,44.293,64.454,53.248,29.151,64.207,22.679,40.76,42.966,43.72,50.973,41.555,17.872,0.0,0
0.23964,3674.9,4531.4,9.4672,27.082,42.663,2701.1,75.291,120.41,0.33586,80.326,49.271,2629.7,25.591,50.053,3099.8,22.467,65.769,228.6,341.14,94.545,77.621,32.115,8.6997,25.758,6.8301,19.08,1.6752,32.896,13.93,23.62,1.2063,19.108,2.2542,5.0167,2.3252,0.013171,0.82838,0.097529,53.093,43.986,62.646,53.977,22.974,61.401,21.928,39.974,35.955,46.656,47.447,41.041,19.169,0.0,0
0.20302,3658.1,4488.3,9.5872,27.369,42.506,2706.6,73.809,120.39,0.33642,80.222,49.583,2636.3,25.361,50.447,3101.5,23.472,66.62,252.66,345.65,94.439,77.598,32.682,8.9867,26.177,6.6452,18.517,1.6753,33.925,13.796,23.321,1.2395,18.411,2.2807,4.8746,2.2905,0.036906,0.82924,0.10016,54.722,42.856,62.854,53.9,19.929,77.139,23.202,39.324,36.872,47.567,53.839,40.409,16.764,7.0,1
0.24547,3660.5,4480.8,9.3966,26.968,42.757,2712.2,73.306,120.41,0.35134,79.955,49.96,2641.7,25.896,49.392,3106.9,21.46,65.103,215.93,342.91,94.633,77.373,32.406,9.0205,26.622,6.6881,18.482,1.6581,33.033,13.821,23.958,1.4251,18.118,2.229,4.9185,2.3397,0.034692,0.85487,0.11005,53.519,43.035,62.328,53.529,24.295,63.279,22.774,41.086,37.984,45.127,43.598,41.318,21.605,0.0,0
0.21223,3675.8,4544.9,9.3317,26.95,41.954,2709.5,74.853,120.39,0.33497,80.01,49.948,2639.4,23.9,48.949,3103.7,23.806,65.91,234.09,344.32,94.412,77.41,32.197,8.8824,26.39,6.9595,18.345,1.6986,33.252,13.799,24.089,1.1933,18.625,2.2362,4.7862,2.3432,0.021135,0.8306,0.082594,52.905,44.235,62.761,53.785,20.937,60.438,22.861,39.798,37.947,44.102,48.82,40.789,16.049,0.0,0
0.2927,3627.0,4537.2,9.2725,26.839,42.16,2703.6,75.103,120.41,0.31953,80.113,49.384,2631.9,26.517,51.568,3101.3,22.936,66.078,237.93,340.69,94.616,77.418,31.917,8.7199,26.639,6.8884,19.096,1.6288,32.903,13.708,24.414,1.173,18.318,2.2762,4.863,2.3241,0.010869,0.84518,0.084032,52.816,43.156,62.934,53.511,28.985,63.357,22.012,38.655,36.287,50.163,49.789,41.214,18.174,0.0,0
0.22502,3698.7,4517.6,9.3469,26.979,41.853,2704.1,75.045,120.46,0.3358,80.03,50.181,2632.9,25.849,51.515,3100.3,23.453,65.914,233.58,343.41,89.847,77.391,32.347,9.0443,26.377,6.7279,18.847,1.6519,32.907,13.864,23.695,1.289,18.287,2.2897,4.8907,2.3072,0.01894,0.82135,0.10523,53.532,43.364,63.893,53.853,22.431,60.393,22.608,39.645,38.634,50.041,48.128,45.073,16.849,17.0,1
0.29756,3670.4,4585.0,9.433,26.993,42.327,2695.4,74.8,120.43,0.3274,80.638,50.305,2624.0,25.03,50.382,3094.0,22.116,65.933,232.68,339.23,94.626,77.407,31.953,8.9232,26.562,6.9385,18.741,1.6911,32.335,13.787,23.235,1.0422,18.929,2.2318,4.8639,2.3584,0.023402,0.86496,0.093585,54.262,44.024,63.362,53.461,29.658,58.951,21.803,38.441,38.997,47.418,47.886,41.49,20.057,0.0,0
0.22998,3661.6,4457.7,9.3291,26.623,42.225,2701.6,73.909,120.45,0.33909,80.188,50.331,2630.5,25.136,49.807,3101.1,23.153,66.148,242.09,340.15,94.698,77.462,31.407,9.0374,26.265,6.7177,19.126,1.6712,32.474,14.071,23.797,1.2318,18.894,2.2533,4.7819,2.2773,0.0019076,0.84742,0.11035,53.794,43.648,63.454,53.87,23.35,59.112,21.577,40.28,39.075,46.087,49.754,40.929,17.677,19.0,1
0.30097,3720.1,4470.4,9.5047,26.7,42.546,2711.3,76.25,120.41,0.33891,79.823,49.167,2639.5,24.457,49.937,3110.2,22.721,65.57,226.62,340.81,94.632,77.092,32.071,8.9529,26.632,6.8776,18.766,1.688,32.782,13.767,24.486,1.2304,18.491,2.2968,4.7889,2.4201,0.01739,0.83673,0.090799,53.894,43.869,62.408,53.825,29.471,61.352,21.763,40.321,35.65,46.388,47.006,40.975,18.695,0.0,0
0.27896,3710.9,4547.6,9.3311,26.531,42.671,2698.1,75.239,120.37,0.34183,80.262,50.292,2626.8,24.94,49.793,3097.1,22.773,66.19,237.71,339.98,94.475,77.298,32.048,8.9959,26.175,7.0585,18.698,1.613,32.889,13.939,23.906,1.3351,18.732,2.2469,4.8301,2.2407,0.0082796,0.82137,0.10507,53.91,44.813,63.471,53.676,27.519,59.954,21.792,41.271,38.96,46.055,49.996,40.904,18.545,0.0,0
0.22109,3695.3,4543.8,9.4713,27.412,42.266,2722.1,75.265,120.47,0.32364,79.769,49.871,2650.9,24.725,50.414,3117.3,22.865,65.654,237.71,345.11,94.368,77.677,32.782,8.8269,26.854,6.9184,18.128,1.6744,33.71,13.537,24.203,1.2037,18.119,2.259,4.6664,2.1891,0.0013217,0.81004,0.080067,53.192,44.265,63.926,55.046,21.957,61.751,24.093,38.013,37.72,47.491,46.627,42.979,18.19,19.0,1
0.28553,3625.0,4518.9,9.2419,26.678,42.199,2703.2,74.648,120.37,0.3637,80.356,51.025,2631.5,24.541,50.253,3101.4,22.597,66.527,254.93,341.23,94.466,77.284,31.887,8.9396,26.633,6.944,18.392,1.6593,33.066,13.848,23.589,1.3314,18.497,2.2155,4.8823,2.2951,0.0083546,0.85571,0.11188,53.697,43.322,63.79,54.037,27.971,59.648,21.821,43.436,41.116,47.119,49.412,40.17,18.982,16.0,1
0.86705,3674.2,4418.3,8.6304,27.054,42.104,2664.7,75.571,120.4,0.32986,81.116,49.459,2591.0,24.776,49.1,3071.9,24.111,67.982,256.7,328.33,95.266,77.489,30.895,9.1043,25.938,6.9471,19.554,1.6676,30.965,14.173,23.643,1.4868,20.522,2.3288,5.0572,2.3796,0.0038629,0.91161,0.096706,54.189,43.532,62.478,52.202,85.527,54.936,19.2,41.072,36.509,44.452,56.424,40.061,15.543,1.0,1
0.7764,3643.8,4495.9,8.7391,26.5,42.578,2694.4,75.437,120.39,0.31712,80.587,51.615,2621.4,25.907,49.655,3096.8,22.068,67.604,254.21,336.5,94.759,77.198,31.929,8.954,26.21,6.8805,19.185,1.7407,32.582,13.753,24.056,1.3242,18.872,2.3519,4.8972,2.2895,0.022025,0.83859,0.098666,53.724,43.583,62.714,53.571,75.835,58.548,20.611,38.526,42.853,45.734,55.082,39.775,20.15,1.0,1
0.24483,3640.2,4522.3,9.2572,26.884,42.241,2702.8,76.104,120.37,0.35974,80.264,50.323,2631.5,25.142,50.244,3097.6,23.706,65.959,228.4,341.99,94.745,76.632,32.218,8.8309,26.464,6.8218,18.709,1.6437,32.717,13.979,23.517,1.1193,18.519,2.3056,4.9428,2.2914,0.015517,0.82136,0.10251,53.986,43.994,61.475,54.239,24.187,59.477,22.335,42.899,39.051,47.098,47.321,39.621,16.438,18.0,1
0.0,3602.2,4324.4,9.5531,26.888,42.296,3000.0,74.363,120.44,0.20562,72.883,50.334,2920.6,25.632,49.725,3443.3,21.483,67.388,461.68,309.36,95.815,72.974,24.87,8.6777,35.49,6.7454,19.648,1.458,21.683,13.552,38.213,1.4065,18.488,1.9428,3.3769,1.6102,0.0098536,1.035,0.11285,54.717,42.381,63.325,49.965,100.0,66.994,-0.0065243,17.888,39.084,45.897,100.08,91.821,38.031,6.0,1
0.27378,3696.2,4450.6,9.3819,27.11,42.353,2685.6,74.778,120.42,0.33472,80.178,49.56,2613.9,24.326,51.857,3086.3,22.745,66.625,251.73,339.19,94.704,77.425,32.31,8.9692,26.139,6.8463,18.927,1.6676,32.571,13.84,23.592,1.3959,19.604,2.2752,4.9919,2.3016,0.0086348,0.8555,0.087422,53.314,44.006,62.908,53.352,26.771,59.123,21.359,40.196,36.805,50.832,53.287,41.849,18.675,0.0,0
0.24104,3589.6,4458.0,9.1477,26.608,42.241,2690.8,75.829,120.39,0.35899,80.373,48.614,2619.4,26.221,50.562,3094.0,22.648,65.75,224.46,336.61,94.965,77.255,31.936,8.8759,26.87,6.8175,19.013,1.67,32.156,13.983,23.778,1.2507,18.727,2.2378,4.8326,2.3615,0.018211,0.82432,0.09136,54.07,43.532,62.19,53.821,24.078,60.635,20.796,43.164,34.022,47.834,45.674,40.335,21.665,5.0,1
0.30712,3674.3,4527.9,9.4445,26.592,42.022,2712.3,75.37,120.4,0.3313,79.653,49.854,2641.3,26.413,52.015,3108.2,23.164,65.578,232.84,343.75,94.647,77.068,31.928,8.6852,26.518,6.8756,18.397,1.6605,32.797,13.767,24.07,1.4045,18.452,2.2567,4.8536,2.1573,0.015881,0.84699,0.1237,53.968,43.331,62.186,53.281,30.296,61.304,22.336,38.589,37.671,51.197,47.393,41.232,17.671,0.0,0
0.25265,3626.3,4499.8,9.3516,26.927,42.008,2712.8,75.051,120.36,0.33406,79.664,51.722,2641.2,25.352,50.386,3109.0,23.199,65.416,225.68,341.95,94.69,76.983,32.009,9.0628,26.429,6.7507,18.92,1.6434,33.247,13.748,24.762,1.3307,18.569,2.2612,4.7645,2.2482,0.015228,0.81933,0.083629,54.212,44.391,62.42,54.04,24.904,60.982,22.462,39.445,43.167,47.427,46.145,40.609,17.614,3.0,1
0.33533,3667.6,4415.5,9.3116,26.274,42.055,2707.4,74.255,120.41,0.35184,80.055,49.22,2636.7,26.158,50.324,3101.7,22.773,65.793,231.38,341.79,94.625,76.967,32.245,8.7925,25.836,6.9391,19.171,1.6589,33.028,13.825,23.59,1.3022,19.189,2.3052,4.809,2.2838,0.033144,0.85321,0.09809,53.944,43.682,62.383,54.162,33.193,62.185,21.248,41.432,35.804,47.285,49.421,42.161,18.595,19.0,1
0.23279,3731.1,4592.6,9.4189,26.964,42.367,2719.5,75.502,120.36,0.31635,79.556,50.157,2649.2,25.437,49.873,3113.8,22.206,65.849,243.22,344.86,94.286,77.049,32.578,8.641,26.231,6.8573,18.64,1.5753,33.295,13.772,24.507,1.1404,18.521,2.2361,4.705,2.2128,0.0062597,0.81692,0.10302,53.676,43.871,63.788,53.922,22.897,62.137,23.443,36.473,38.563,46.24,50.022,40.293,19.915,0.0,0
0.20261,3631.0,4550.5,9.3669,27.009,42.324,2702.4,74.73,120.39,0.34093,80.017,50.833,2630.9,23.03,50.291,3102.7,22.817,65.1,209.14,339.87,94.793,76.981,31.92,8.7896,26.274,6.8956,18.591,1.6823,32.946,13.566,24.367,1.2376,18.893,2.2622,4.876,2.2693,0.025587,0.83537,0.10441,53.891,44.337,62.742,54.472,20.119,61.551,21.803,39.922,40.552,47.208,41.909,40.44,18.377,0.0,0
0.25012,3638.9,4465.2,9.3157,27.065,42.534,2706.7,74.632,120.43,0.33812,80.225,48.202,2635.9,24.762,48.72,3102.3,21.367,65.711,227.57,341.42,94.641,77.521,32.182,8.7887,26.343,7.0331,19.096,1.6516,33.32,13.651,24.077,1.3416,18.349,2.283,4.8618,2.3378,0.017866,0.8357,0.098577,53.724,43.828,63.485,54.507,24.691,59.731,22.552,39.94,32.809,43.571,47.694,41.782,21.856,0.0,0
0.203,3735.3,4477.0,9.1988,26.791,42.747,2704.9,75.127,120.42,0.33013,80.116,50.161,2632.7,23.829,51.555,3104.0,21.866,65.287,213.45,340.01,94.488,77.146,31.886,8.8436,26.361,6.8864,18.666,1.6733,33.306,13.827,24.381,1.3145,18.005,2.2378,4.8222,2.2881,0.02173,0.82592,0.094844,53.741,44.21,62.644,54.784,20.257,62.015,21.701,39.393,38.574,50.134,43.281,41.974,20.643,0.0,0
0.23453,3696.3,4544.5,9.3072,26.405,42.554,2710.0,74.578,119.95,0.35369,79.835,49.293,2640.2,23.028,48.968,3108.2,23.406,66.12,234.69,341.25,94.382,76.757,32.257,8.8341,26.773,6.9002,18.723,1.6735,32.628,13.761,24.094,1.3848,18.486,2.2628,4.8999,2.3025,0.021838,0.83099,0.097054,53.712,44.767,63.308,53.986,22.765,61.663,22.114,42.251,36.02,44.146,49.314,41.383,16.908,17.0,1
0.25764,3709.0,4490.1,9.3879,26.882,42.126,2702.2,75.885,120.4,0.34271,79.887,50.388,2631.1,26.535,51.29,3099.3,22.952,66.224,243.72,342.18,94.666,77.182,32.468,8.9349,26.468,7.0098,18.537,1.6697,33.341,13.938,23.883,1.4268,18.476,2.2858,4.9252,2.2927,0.0075682,0.83611,0.11752,53.958,44.101,63.276,53.782,25.492,76.668,22.034,40.278,39.241,49.519,51.585,41.158,18.149,7.0,1
0.21351,3700.7,4487.5,9.3847,27.561,42.56,2708.9,75.119,120.4,0.31874,80.442,49.292,2637.3,23.944,48.438,3106.0,22.554,66.145,239.45,342.29,94.386,77.365,32.344,8.843,26.295,6.8834,18.098,1.6715,33.121,13.881,24.37,1.2622,18.448,2.2629,4.8002,2.2361,0.032728,0.84673,0.099689,54.161,43.805,62.816,53.868,20.681,63.1,22.836,38.53,36.016,42.919,49.274,41.865,18.971,0.0,0
